Product Name,Brand,Operating System,Price,Discount,Review,Ratings,Description
"realme 13 Pro 5G (Monet Purple,8GB+256GB)",realme,Android,"26,999.00",-0.13,3.6,87,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   5X86     CPU Speed   2.4 GHz
"Redmi Note 13 Pro (Coral Purple, 8GB RAM, 256GB Storage) Without Offer",Redmi,Android,"22,718.00",-0.27,4,"1,156","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz"
"Samsung Galaxy A14 5G (Black, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",Samsung,Android,"11,999.00",-0.31,3.9,"2,288",Brand   Samsung     Operating System   Android 13.0     RAM Memory Installed Size   4 GB     CPU Speed   2.4 GHz     Memory Storage Capacity   128 GB
"realme 13 Pro 5G (Emerald Green,12GB+512GB)",realme,Android,"28,999.00",-0.17,3.6,87,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"Redmi Note 10 Pro (Dark Night, 6GB RAM, 128GB Storage) -120hz Super Amoled Display|64MPwith 5mp Super Tele-Macro | 33W Charger Included",Redmi,Android,"14,999.00",-0.25,4.2,"24,460",Brand   Redmi     Operating System   Andriod 11     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   1.3 GHz
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,155,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"realme C65 5G (Glowing Black, 128 GB) (4 GB RAM)",realme,Android,"11,106.00",-0.26,2.8,10,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   4 GB
"realme 13 5G (Dark Purple, 8GB RAM, 256GB Storage) | Expandable Upto 2TB | Up to 18GB Dynamic RAM | 50MP AI Dual Camera | 6.72"" AMOLED Display | 45W Ultra Charging DAK | Dimensity 6300 Processor",realme,Android,"18,399.00",-0.20,3.7,13,"Brand   realme     Operating System     Android 14 || Realme UI 5.0, Android OS Updates: Up to 2 years of major Android updates, Security Updates: Up to 3 years of security updates.Android 14 || Realme UI 5.0, Android OS Updates: Up to 2 years of major Android u…   See more      RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz"
"Samsung Galaxy S21 FE 5G (Lavender, 8GB RAM, 256GB Storage) with Snapdragon 888 Processor",Samsung,Android,"31,499.00",-0.37,3.8,"1,565",Brand   Samsung     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
Motorola G04s 4G (4GB RAM & 64GB Storage) (Sunrise Orange),Motorola,Android,149,0.00,5,9,Brand   Motorola     Operating System   Android 12.0     RAM Memory Installed Size   4 GB     CPU Speed   90 Hz     Memory Storage Capacity   64 GB
"realme narzo 50A (Oxygen Green , 4GB RAM + 64 GB Storage) Helio G85 Processor | 6000 mAh Battery",realme,Android,"9,790.00",-0.25,4.2,"46,177",Brand   realme     Operating System   Android 11.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   2 GHz
"Samsung Galaxy F34 5G (Mistic Green, 8 GB RAM, 128 GB Storage) | 50 MP No Shake Camera | Auto Night Mode | 120 Hz AMOLED Display | 4K Videos | 6000 mAh Large Battery | Dolby Atmos | Gorilla Glass 5",Samsung,Android,"17,499.00",-0.33,3.8,44,Brand   Samsung     Operating System   Android     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
Samsung S24 5G Marble Grey 8GB 256GB,Samsung,Android,"56,490.00",-0.29,Previous,N/A,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   5 GHz
"realme 12 Pro+ 5G (Navigator Beige, 8GB RAM, 256GB Storage) | 6.7"" 120Hz Curved AMOLED Display | 64MP Periscope + 50MP Sony IMX 890 OIS Camera + 8MP | 32MP Selfie Camera | 67W Super VOOC Charge",realme,Realme UI ,"26,989.00",-0.25,4.1,411,Brand   realme     Operating System   realme UI 5.0 (Based on Android 14)     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"Motorola e13 (Aurora Green, 4GB RAM 64GB Storage)",Motorola,Android,"8,499.00",-0.23,3.8,141,"Brand   Motorola     Operating System   Android 7.1, Android     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   1.6 GHz"
"Samsung Galaxy A14 5G (Light Green, 4GB, 128GB Storage) | Triple Rear Camera (50 MP Main) | Upto 8 GB RAM with RAM Plus | Without Charger",Samsung,Android,"12,949.00",-0.35,3.9,"2,288",Brand   Samsung     Operating System   Android 13.0     RAM Memory Installed Size   4 GB     CPU Speed   2.4 GHz     Memory Storage Capacity   128 GB
"Samsung Galaxy S23 5G Snapdragon (Phantom Black, 8GB, 128GB Storage)",samsung,Android,"45,400.00",-0.50,4.5,837,Brand   samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   3.36 GHz
realme C63 Leather Blue 4GB 128GB,realme,Android,"8,990.00",-0.18,3.3,6,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   Mobile CPU     CPU Speed   1.8 GHz
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"Samsung Galaxy F15 5G (Ash Black, 8GB RAM, 128 GB Storage)",Samsung,Android,"15,748.00",-0.13,4,2,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"realme 11 5G (Glory Black, 8 GB RAM, 256 GB Storage)",realme,Android,"17,190.00",-0.25,4,452,Brand   realme     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"Redmi A3X (Starry White, 4GB RAM, 128GB Storage) | Premium Halo Design | 90Hz Display | Powerful Octa Core Processor",Redmi,Android,"7,598.00",-0.31,3.7,73,Brand   Redmi     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"realme 13 Pro 5G (Emerald Green,8GB+128GB)",realme,Android,"24,699.00",-0.15,3.6,87,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"vivo Y28s 5G (Twinkling Purple, 4GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Vivo,Funtouch OS,"13,499.00",-0.25,3.9,53,Brand   Vivo     Operating System   Funtouch OS 14     Memory Storage Capacity   128 GB     Screen Size   6.56 Inches     Model Name   Y28s
"Samsung Galaxy S22 5G (Phantom White, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers",Samsung,Android,"37,899.00",-0.56,4.3,"1,993",Brand   Samsung     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.99 GHz
(Refurbished) Motorola All-New A10 Dual Sim keypad Phone with Voice Feature | Long-Lasting Battery Backup | Wireless FM with Recording | Bluetooth Connectivity | Auto Call Recording | Black,Motorola,RTOS,985,0.00,4.5,2,Brand   Motorola     Operating System   RTOS     Memory Storage Capacity   32 GB     Screen Size   1.8 Inches     Resolution   720 x 1280
"realme 12+ 5G (Navigator Beige, 8GB RAM, 128GB Storage)| Expandable Upto 2TB |MediaTek Dimensity 7050 Processor |Ultra-Smooth AMOLED Display | 50MP Sony LYT-600 OIS Portrait Cam | 67 W SUPERVOOCCharge",realme,Realme UI ,"18,390.00",-0.23,3.8,477,Brand   realme     Operating System   realme ui 5.0     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     CPU Speed   2.6 GHz
"Vivo Y28s 5G (Vintage Red, 6GB RAM, 128GB Storage) with outOffers",Vivo,Funtouch OS,"13,890.00",-0.31,3.9,53,Brand   Vivo     Operating System   Funtouch OS 14     Memory Storage Capacity   128 GB     Screen Size   6.56 Inches     Model Name   Y28s
"Motorola Edge 50 Fusion 5G (Forest Green, 12GB RAM, 256GB Storage)",Motorola,Android,"27,540.00",-0.02,Previous,N/A,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Speed   2.4 GHz     Memory Storage Capacity   256 GB
"realme C65 5G (Speedy Red, 8GB RAM, 128GB Storage)",realme,Android,"13,219.00",-0.22,Previous,N/A,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   6X86     CPU Speed   2.4 GHz
"Vivo V40 Pro 5G AI Smartphone (Titanium Grey, 12GB RAM+ 512GB Storage)",Vivo,Android,"52,680.00",-0.14,3.6,7,Brand   Vivo     Screen Size   6.78 Inches     Item Weight   185 Grams     Battery Description   Lithium-Ion     Optical Sensor Resolution   50 MP
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,155,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"Samsung Galaxy A55 5G (Awesome Navy, 8GB RAM, 128GB Storage) | Metal Frame | 50 MP Main Camera (OIS) | Nightography | IP67 | Corning Gorilla Glass Victus+ | sAMOLED with Vision Booster",Samsung,Android,"39,999.00",-0.07,4,265,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   A-Series     CPU Speed   2 GHz
"Motorola All-New A50 - Dual Sim Keypad Phone with Long Lasting Battery, Expandable Memory Upto 32GB, Rear Camera, 1750 mAh Big Battery, 6 Indian Languages Input Support (Dark Blue)",Motorola,Android,"1,412.00",-0.22,3.7,312,"Brand   Motorola     Operating System   Android 9.0, Android 8.1     RAM Memory Installed Size   0.05 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   32 GB"
"Redmi Note 8 (Neptune Blue, 4GB RAM, 64GB Storage) | Snapdragon 665 Processor | 48 MP Quad Camera",Redmi,Android,"6,999.00",0.00,4.3,"60,502",Brand   Redmi     Operating System   Android     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   2 MHz
"Motorola Edge 40 Neo (Soothing Sea, 128 GB) (8 GB RAM)",Motorola,Android,"23,799.00",-0.21,3.9,103,Brand   Motorola     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   8 GB
"Redmi Note 13 Pro+ (Fusion Black, 8GB RAM, 256GB Storage) Without Offer",Redmi,Android,"24,970.00",-0.27,3.8,733,"Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.8 GHz"
"Samsung Galaxy F55 5G (Raisin Black, 256 GB) (8 GB RAM)",Samsung,Android,"24,150.00",-0.92,3.5,4,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Cortex A5     CPU Speed   2.4 GHz
Motorola Edge 50 Ultra 5G (Nordic Wood),Motorola,Android,"54,290.00",-0.16,4.7,7,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   Mobile CPU     CPU Speed   2.84 GHz
"Vivo V30 5G Smartphone, 8GB RAM 128GB Storage, Classic Black",Vivo,Android,"31,998.00",-0.18,4.3,11,Brand   Vivo     Operating System   Android     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   3.4 GHz
"Redmi Note 13 Pro+ World Champions Edition (Victory Blue, 12GB RAM, 512GB Storage) | World's First Mediatek 7200 Ultra 5G | 200MP Hi-Res Camera | 1.5K Curved AMOLED | 120W HyperCharge",Redmi,Android,"34,999.00",-0.22,3.8,733,"Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     CPU Speed   2.8 GHz"
"realme P1 Pro 5G (Parrot Blue, 8GB RAM, 128GB Storage) | Up to 16 GB Dynamic RAM | Snapdragon 6 Gen 1 Processor | 6.7"" Curved AMOLED Display | 50MP + 8MP | 16MP Front Camera | IP65 Water Resistance",realme,Android,"18,885.00",-0.24,4.1,112,Brand   realme     Operating System   Android     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"realme P1 Pro 5G (Phoenix Red, 8GB RAM, 128GB Storage) | Up to 16 GB Dynamic RAM | Snapdragon 6 Gen 1 Processor | 6.7"" Curved AMOLED Display | 50MP + 8MP | 16MP Front Camera | IP65 Water Resistance",realme,Android,"18,965.00",-0.24,4.1,112,Brand   realme     Operating System   Android     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"Samsung Galaxy S20 FE 5G (Cloud Mint, 8GB RAM, 128GB Storage)",Samsung,Android,"27,998.00",-0.63,4.2,"36,462",Brand   Samsung     Operating System   Android 11.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.73 GHz
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"realme 13 Pro 5G (Monet Gold,8GB+128GB)",realme,Android,"23,999.00",-0.17,3.6,87,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Mobile CPU     CPU Speed   2.4 GHz
"realme 13+ 5G (Victory Gold, 8GB RAM, 128GB Storage) | Expandable Upto 2TB | Up to 18GB Dynamic RAM | 50MP AI Dual Camera | 6.67"" AMOLED Display | 80W Ultra Charging DAK | Dimensity 7300E Processor",realme,Android,"20,435.00",-0.21,4,5,Brand   realme     Operating System   Android 14 || Realme UI 5.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.5 GHz
"Moto G85 5G (256, Urban Grey, New)",Motorola,Android,"19,800.00",0.00,3.4,7,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   5X86     CPU Speed   2.5 GHz
"Motorola Edge 50 Pro 5G with 68W Charger (Vanilla Cream, 256 GB) (12 GB RAM)",Motorola,Android,"32,299.00",-0.15,Previous,N/A,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Mobile CPU     CPU Speed   2.4 GHz
"vivo Y200 Pro 5G (Silk Black, 8GB RAM, 128GB Storage) with No Cost EMI/Additional Exchange Offers | 3D Curved AMOLED Display",Vivo,Funtouch OS,"24,999.00",-0.17,3.7,38,Brand   Vivo     Operating System   Funtouch OS 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"Samsung Galaxy S24 FE 5G AI Smartphone (Mint, 8GB RAM, 256GB Storage)",Samsung,Android,"56,864.00",-0.14,5,1,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Speed   1.95 GHz     Memory Storage Capacity   256 GB
"Vivo V40 5G Smartphone (Lotus Purple, 12GB RAM, 512GB Storage)",Vivo,Android,"41,300.00",-0.16,4.7,2,Brand   Vivo     Item Weight   185 Grams     Item dimensions L x W x H   7.5 x 0.8 x 16.4 Centimeters     Compatible Devices   Smartphone
"realme 10 Pro+ 5G (Hyperspace, 128 GB) (6 GB RAM)",realme,Android,"18,999.00",-0.27,4,32,Brand   realme     Operating System   Android 13.0     RAM Memory Installed Size   6 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   128 GB
"Vivo T2 Pro 5G (Dune Gold, 128 GB) (8 GB RAM)",Vivo,Android,"25,999.00",-0.04,4,25,Brand   Vivo     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   MediaTek Helio     CPU Speed   2.8 GHz
"Redmi 11 Prime 5G (Thunder Black, 4GB RAM, 64GB Storage) | Prime Design | MTK Dimensity 700 | 50 MP Dual Cam | 5000mAh | 7 Band 5G",Redmi,MIUI,"9,999.00",-0.38,4,"2,440",Brand   Redmi     Operating System   MIUI 13     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2.2 GHz
"realme C63 4G (Leather Blue,4 GB RAM, 64GB Storage) Up to 8GB Dynamic RAM",realme,Android,"8,199.00",-0.18,Previous,N/A,Brand   realme     Operating System   Android 14 || Realme UI 5.0     RAM Memory Installed Size   4 GB     CPU Model   Mobile CPU     CPU Speed   1.8 GHz
"Samsung Galaxy S24 5G AI Smartphone (Marble Gray, 8GB, 128GB Storage) Without Offer",Samsung,Android,"53,990.00",-0.28,5,1,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     Memory Storage Capacity   128 GB     Screen Size   15.64 Centimetres
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,155,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
"Samsung Galaxy S21 FE 5G (Graphite, 8GB, 128GB Storage)",Samsung,Android,"29,999.00",-0.60,4,"1,512",Brand   Samsung     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.9 GHz
"Vivo V40e 5G AI Smartphone (Mint Green, 8GB RAM + 128GB Storage)",Vivo,Android,"25,999.00",-0.24,Previous,N/A,Brand   Vivo     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   8 GHz
"Vivo V40e 5G AI Smartphone (Mint Green, 8GB RAM+ 256GB Storage)",,,"28,400.00",-0.21,Previous,N/A,N/A
"Redmi Note 8 (Cosmic Purple, 4GB RAM, 64GB Storage) | Snapdragon 665 Processor | 48 MP Quad Camera",Xiaomi,Android,"8,999.00",-0.40,4.3,"15,203",Brand   Xiaomi     Operating System   Android     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   2 GHz
Motorola G04s 4G (4GB RAM & 64GB Storage) (Concord Black),Motorola,Android,"6,999.00",0.00,3.5,17,Brand   Motorola     Operating System   Android 12.0     RAM Memory Installed Size   4 GB     CPU Model   Mobile CPU     CPU Speed   1.6 GHz
Redmi A3 Midnight Black 6GB RAM 128GB ROM Without Offer,Redmi,Android,"8,394.00",-0.30,3.6,474,Brand   Redmi     Operating System   Android 14     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
Motorola G04s 4G (4GB RAM & 64GB Storage) (Sea Green),Motorola,Android,115,0.00,4.6,24,Brand   Motorola     Operating System   Android 12.0     RAM Memory Installed Size   4 GB     CPU Model   Mobile CPU     CPU Speed   1.6 GHz
"Redmi Note 10 (Shadow Black, 4GB RAM, 64GB Storage)",Redmi,Android,"12,990.00",-0.13,4.2,"32,789",Brand   Redmi     Operating System   Android     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"Motorola Edge 50 Neo 5G (Pantone Grisaille, 8GB RAM, 256GB Storage)",Motorola,Android,"24,940.00",-0.17,2,1,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.5 GHz
"Samsung Galaxy M34 5G (Waterfall Blue,8GB,128GB)|120Hz sAMOLED Display|50MP Triple No Shake Cam|6000 mAh Battery|4 Gen OS Upgrade & 5 Year Security Update|16GB RAM with RAM+|Android 13|Without Charger",Samsung,Android,255,0.00,4.1,"1,324",Brand   Samsung     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"(Refurbished) Samsung Galaxy M14 4G (Arctic Blue,4GB,64GB) | 50MP Triple Cam | 5000mAh Battery | Snapdragon 680 Processor | 2 Gen. OS Upgrade & 4 Year Security Update | 8GB RAM with RAM Plus | without Charger",Samsung,Android,"7,499.00",0.00,5,2,Brand   Samsung     Operating System   Android 13.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   64 GB
"Samsung Galaxy F15 5G (Jazzy Green, 8GB RAM, 128 GB Storage)",Samsung,Android,"15,728.00",-0.21,Previous,N/A,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   128 GB
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"OnePlus 12R (Iron Gray, 16GB RAM, 256GB Storage)",OnePlus,OxygenOS,"42,999.00",-0.07,4.3,"3,579",Brand   OnePlus     Operating System   OxygenOS     RAM Memory Installed Size   16 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Redmi 13 5G, Orchid Pink, 8GB+128GB | India Debut SD 4 Gen 2 AE | 108MP Pro Grade Camera | 6.79in Largest Display in Segment",Redmi,Android,"14,999.00",-0.25,3.9,"1,645","Brand   Redmi     Operating System   Android 14, Xiaomi HyperOS     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.3 GHz"
"Redmi Note 13 5G (Chromatic Purple, 6GB RAM, 128GB Storage)",Redmi,Android,"14,660.00",-0.30,3.7,"5,287","Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   6 GB     CPU Model   Cortex     CPU Speed   2 GHz"
"Motorola Edge 40 Neo (Caneel Bay, 128 GB) (8 GB RAM)",Motorola,Android,"23,345.00",-0.22,4.1,76,Brand   Motorola     Operating System   Android 13.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   8 GB
"Samsung Galaxy S23 5G (Cream, 8GB Ram, 256GB Storage)",samsung,Android,"32,999.00",0.00,4.2,97,Brand   samsung     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   3.39 GHz     Memory Storage Capacity   15 GB
"Vivo T2x 5G (Aurora Gold, 128 GB) (4 GB RAM)",Vivo,Android,"13,490.00",-0.31,4.1,195,Brand   Vivo     Operating System   Android 13.0     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"Motorola G34 5G (Ocean Green, 8GB RAM, 128GB Storage)",Motorola,Android,"12,999.00",0.00,4,491,Brand   Motorola     Operating System   Android 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
Vivo T2x 5G (128 GB) (6 GB RAM) (Aurora Gold),Vivo,Android,"15,460.00",-0.19,4.1,682,Brand   Vivo     Operating System   Android 10.0     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
SAMSUNG F14 Moonlight Silver 4gb 64gb,SAMSUNG,Android,"8,398.00",-0.40,1.9,10,Brand   SAMSUNG     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   Snapdragon     Memory Storage Capacity   64 GB
"Samsung Galaxy F15 5G (Groovy Violet, 4GB RAM, 128 GB Storage)",Samsung,Android,"13,190.00",-0.18,2.7,5,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     Memory Storage Capacity   128 GB
"realme 13 Pro 5G (Monet Gold,12GB+512GB)",realme,Android,"28,399.00",-0.19,3.6,87,Brand   realme     Operating System   Android 14     RAM Memory Installed Size   12 GB     CPU Model   Snapdragon     CPU Speed   2.4 GHz
"Redmi Note 13 Pro+ (Fusion White, 8GB RAM, 256GB Storage) Without Offer",Redmi,Android,"24,999.00",-0.26,3.8,733,"Brand   Redmi     Operating System   Android 13, MIUI 14     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   2.8 GHz"
"Samsung Galaxy S23 5G (Green, 8GB Ram, 256GB Storage)",samsung,Android,"49,849.00",-0.48,4.1,54,Brand   samsung     Operating System   ANDRIOD     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     Memory Storage Capacity   256 GB
"Redmi A3 (Olive Green, 6GB RAM, 128GB Storage) | Premium Halo Design | 90Hz Display | Powerful 4G G36 Processor",Redmi,Android,"8,999.00",-0.25,3.6,474,Brand   Redmi     Operating System   Android 14     RAM Memory Installed Size   6 GB     CPU Model   Snapdragon     CPU Speed   2.2 GHz
"Motorola G64 5G (Pearl Blue, 8GB RAM, 128GB Storage)",Motorola,Android,"16,989.00",-0.06,3.9,111,Brand   Motorola     Operating System   Android 12.0     RAM Memory Installed Size   8 GB     CPU Model   Snapdragon     CPU Speed   1.5 GHz
"Samsung Galaxy M05 (Mint Green, 4GB RAM, 64 GB Storage) | 50MP Dual Camera | Bigger 6.7"" HD+ Display | 5000mAh Battery | 25W Fast Charging | 2 Gen OS Upgrade & 4 Year Security Update | Without Charger",Samsung,Android,"6,499.00",-0.35,3.8,155,Brand   Samsung     Operating System   Android 14     RAM Memory Installed Size   4 GB     CPU Model   MediaTek Helio     CPU Speed   2 GHz
